%time,field.data
1448552566083379316,1.85887142834e-06
1448552566176103432,1.64431355643e-06
1448552566282520116,1.75057652996e-06
1448552566381209597,1.73776334123e-06
1448552566508094403,1.71467752352e-06
1448552566674105507,1.77048889327e-06
1448552566781512109,1.75746390596e-06
1448552566894018686,1.70146529399e-06
1448552567007749940,1.66284928582e-06
1448552567183592345,1.71674230387e-06
1448552567308525135,1.62886965427e-06
1448552567407968678,1.74361241534e-06
1448552567508786679,1.70849182268e-06
1448552567607657576,1.62658977843e-06
1448552567726552972,1.66650033862e-06
1448552567815910596,1.73331818587e-06
1448552567990067701,1.66038023508e-06
1448552568107460219,1.83978363566e-06
1448552568207886026,1.68713813764e-06
1448552568308212531,1.72464797288e-06
1448552568408257696,1.65772166838e-06
1448552568508679857,1.63962215538e-06
1448552568608444627,1.64208142905e-06
1448552568708834380,1.84476061804e-06
1448552568808834731,1.63362108196e-06
1448552568908407081,1.71279600636e-06
1448552569008154528,1.67918358329e-06
1448552569107790910,1.60487354606e-06
1448552569208880245,1.64250832313e-06
1448552569312757739,1.7108790189e-06
1448552569408585465,1.69296947661e-06
1448552569508123530,1.61784191732e-06
1448552569608946702,1.65649908013e-06
1448552569708408049,1.63530637565e-06
1448552569877325119,1.66717563843e-06
1448552569995837495,1.56261580742e-06
1448552570108093972,1.66503048149e-06
1448552570305591555,1.6321222347e-06
1448552570478347943,1.61032528467e-06
1448552570608525622,1.72747320448e-06
1448552570708050817,1.74142314791e-06
1448552570807881864,1.65286962783e-06
1448552570908243232,1.82107510227e-06
1448552571008242925,1.74301635525e-06
1448552571107573214,1.76045136868e-06
1448552571207649634,1.659192435e-06
1448552571307999335,1.68161557212e-06
1448552571407810065,1.71793033132e-06
1448552571508721155,1.74347553639e-06
1448552571608331337,1.68283111179e-06
1448552571708020679,1.61984678471e-06
1448552571807749254,1.78768016212e-06
1448552571907938623,1.69676093265e-06
1448552572008562745,1.73792386704e-06
1448552572109033859,1.73121713942e-06
1448552572214093189,1.78533264261e-06
1448552572314275883,1.80635765901e-06
1448552572423273601,1.78465825229e-06
1448552572608274989,1.71882606992e-06
1448552572707769570,1.76383593953e-06
1448552572813381795,1.75693514848e-06
1448552572913655150,1.7291357608e-06
1448552573015355212,1.77747199359e-06
1448552573112169857,1.8286878003e-06
1448552573213871410,1.81934535703e-06
1448552573313387916,1.75158493221e-06
1448552573411230323,1.79242124432e-06
1448552573507365982,1.76762284809e-06
1448552573607505388,1.74717990831e-06
1448552573707819557,1.72723571268e-06
1448552573815821047,1.80844313036e-06
1448552573907737803,1.71769750068e-06
1448552574007514072,1.65125288731e-06
1448552574108041011,1.64983259765e-06
1448552574207564709,1.69221129909e-06
1448552574307759648,1.76491698767e-06
1448552574407543207,1.64437096828e-06
1448552574507903680,1.57788144861e-06
1448552574607726139,1.62537185133e-06
1448552574707454108,1.66943868862e-06
1448552574807496847,1.67547625551e-06
1448552574907600709,1.5620665863e-06
1448552575008064022,1.63444678947e-06
1448552575107459525,1.64284153925e-06
1448552575207754922,1.58195632594e-06
1448552575308044828,1.65589506196e-06
1448552575408000370,1.56083012826e-06
1448552575507984373,1.6292805185e-06
1448552575607575767,1.67779342064e-06
1448552575707558851,1.69693942098e-06
1448552575823651558,1.63810273079e-06
1448552575977911643,1.57458362082e-06
1448552576076432222,1.70004113897e-06
1448552576175105091,1.57041188231e-06
1448552576275952038,1.5310612298e-06
1448552576377170004,1.5027704876e-06
1448552576478108748,1.53996450081e-06
1448552576586951286,1.62071705745e-06
1448552576778224991,1.55651684963e-06
1448552576886468572,1.4745852468e-06
1448552577085860463,1.53722510277e-06
1448552577181652054,1.52368158979e-06
1448552577306202302,1.62458127306e-06
1448552577407569296,1.59932119459e-06
1448552577579322713,1.61485479566e-06
1448552577680577012,1.57036583914e-06
1448552577778444197,1.5442193444e-06
1448552577876731958,1.66670372437e-06
1448552577978258634,1.58780540005e-06
1448552578076087736,1.69032068698e-06
1448552578176172502,1.47702758113e-06
1448552578280192713,1.51966310113e-06
1448552578392913919,1.56859562139e-06
