%time,field.data
1448553143394534049,6.62194361212e-05
1448553143490702014,6.43024322926e-05
1448553143598273856,6.62689635647e-05
1448553143695900791,6.63735554554e-05
1448553143794178947,6.62927996018e-05
1448553143888869643,6.65441984893e-05
1448553143985568010,6.50182919344e-05
1448553144089864904,6.67784988764e-05
1448553144186138700,6.54973118799e-05
1448553144286751437,6.51165755698e-05
1448553144379130814,6.61590529489e-05
1448553144487422003,6.66020350764e-05
1448553144588921533,6.5465013904e-05
1448553144687143961,6.7768523877e-05
1448553144794009517,6.65195475449e-05
1448553144891371501,6.67728236294e-05
1448553144980848490,6.64941908326e-05
1448553145098891981,6.77670759615e-05
1448553145187376797,6.69145956635e-05
1448553145280469512,6.78925061948e-05
1448553145393065235,6.99424635968e-05
1448553145498400272,6.7303328251e-05
1448553145582893908,6.75983246765e-05
1448553145692470096,6.5059721237e-05
1448553145777069172,6.64318285999e-05
1448553145887837078,6.73828981235e-05
1448553145975690008,6.95372582413e-05
1448553146083447726,6.7366498115e-05
1448553146181723923,6.94488917361e-05
1448553146279414576,6.86057537678e-05
1448553146379134623,6.8749570346e-05
1448553146485570011,6.6144799348e-05
1448553146586225370,6.77730058669e-05
1448553146686135219,6.8383073085e-05
1448553146787538846,6.71789457556e-05
1448553146887965360,6.65882253088e-05
1448553146990896832,6.64041435812e-05
1448553147093209255,6.64464896545e-05
1448553147189250643,6.80347584421e-05
1448553147291051509,6.62421807647e-05
1448553147386071281,6.65611660224e-05
1448553147488617637,6.70383669785e-05
1448553147591143954,6.7295251938e-05
1448553147684131920,6.71237576171e-05
1448553147787716255,6.66333799018e-05
1448553147889611294,6.71859379509e-05
1448553147983380883,6.54744144413e-05
1448553148092165875,6.76134077366e-05
1448553148189678911,6.80408193148e-05
1448553148293513237,6.58161225147e-05
1448553148395562899,6.77397765685e-05
1448553148477245654,6.79784934619e-05
1448553148583269548,6.7187633249e-05
1448553148684340490,6.79894292261e-05
1448553148880967924,6.73866888974e-05
1448553148982213158,6.80896482663e-05
1448553149110455245,6.94718764862e-05
1448553149209418085,6.8031513365e-05
1448553149309436753,6.71715170029e-05
1448553149409875091,6.71499947202e-05
1448553149509619420,6.7067645432e-05
1448553149610020966,6.71790257911e-05
1448553149708080290,6.67339409119e-05
1448553149889445436,6.7181281338e-05
1448553149985426628,6.98767762515e-05
1448553150091295654,6.68136999593e-05
1448553150188454092,6.69952496537e-05
1448553150283825500,6.74650582368e-05
1448553150406042739,6.46219559712e-05
1448553150483967256,6.76729832776e-05
1448553150591214648,6.59612414893e-05
1448553150708361908,6.74737020745e-05
1448553150883568649,6.72140886309e-05
1448553150998730387,6.70545050525e-05
1448553151094210065,6.865720934e-05
1448553151187071597,6.92296380294e-05
1448553151287635603,6.77735442878e-05
1448553151390368410,6.77660573274e-05
1448553151508617962,6.78746873746e-05
1448553151674484497,6.75335468259e-05
1448553151787740951,6.67220301693e-05
1448553151907960787,6.66457199259e-05
1448553152008401318,6.59704382997e-05
1448553152108404018,6.68900029268e-05
1448553152207971600,6.70555382385e-05
1448553152308308246,6.75153423799e-05
1448553152408467811,6.76921918057e-05
1448553152515320725,6.64405743009e-05
1448553152690106434,6.68064094498e-05
1448553152808126906,6.81248202454e-05
1448553152908188447,6.85079503455e-05
1448553153013328535,6.45784457447e-05
1448553153184849316,6.74407201586e-05
1448553153308485239,6.50449510431e-05
1448553153408121870,6.67798594804e-05
1448553153508654406,6.53010210954e-05
1448553153608530733,6.67415588396e-05
1448553153708076038,6.589176337e-05
1448553153808536228,6.64914259687e-05
1448553153907937038,6.48452623864e-05
1448553154008147326,6.41784572508e-05
1448553154108409407,6.53942697681e-05
1448553154218875464,6.44532992737e-05
1448553154322221038,6.6343396611e-05
1448553154407950509,6.35046380921e-05
1448553154508191807,6.69304572511e-05
1448553154607908294,6.59640063532e-05
1448553154708456420,6.35592004983e-05
1448553154809528136,6.61064768792e-05
1448553154908366532,6.75642004353e-05
1448553155008100656,6.60950463498e-05
1448553155108168953,6.52886301395e-05
1448553155207980903,6.28434572718e-05
1448553155308670880,6.4791936893e-05
1448553155408092612,6.45057734801e-05
1448553155508089272,6.51730515528e-05
1448553155608734828,6.44177998765e-05
1448553155719139998,6.42211816739e-05
1448553155813347413,6.59505676595e-05
1448553155978722326,6.26567998552e-05
1448553156108386192,6.50508736726e-05
1448553156208995316,6.38528435957e-05
