%time,field.data
1448552566083354656,0.607319295406
1448552566176096086,0.607349455357
1448552566282515297,0.607313513756
1448552566381204419,0.607352554798
1448552566508078447,0.607304394245
1448552566674103579,0.60733538866
1448552566781499501,0.607330441475
1448552566894009001,0.607290029526
1448552567007658597,0.607342720032
1448552567183419797,0.60728174448
1448552567308517951,0.607288777828
1448552567407961032,0.607280671597
1448552567508780088,0.607218623161
1448552567607633440,0.607260763645
1448552567726510173,0.607289910316
1448552567815891349,0.607290446758
1448552567990050391,0.60726249218
1448552568107453932,0.607260763645
1448552568207873913,0.607325553894
1448552568308202008,0.60731035471
1448552568408251783,0.607278347015
1448552568508671123,0.607320070267
1448552568608143045,0.607234477997
1448552568708815340,0.607217311859
1448552568808811653,0.607274115086
1448552568908408512,0.607245266438
1448552569008146351,0.607260346413
1448552569107779519,0.607317447662
1448552569208878714,0.607304871082
1448552569312661062,0.607298314571
1448552569408582208,0.607264399529
1448552569508119123,0.607335686684
1448552569608890305,0.607315719128
1448552569708369057,0.607369422913
1448552569877223783,0.607350826263
1448552569995755971,0.607347369194
1448552570108089803,0.607312619686
1448552570305586475,0.607308745384
1448552570478335986,0.607332825661
1448552570608480860,0.607321321964
1448552570708003342,0.60732883215
1448552570807839828,0.607338666916
1448552570908232540,0.607321798801
1448552571008238584,0.607337832451
1448552571107564362,0.607328772545
1448552571207648470,0.607356786728
1448552571307874071,0.607319772243
1448552571407802006,0.6073102355
1448552571508707736,0.607326805592
1448552571608316126,0.607304751873
1448552571707990922,0.607331156731
1448552571807743961,0.607279777527
1448552571907931108,0.607337892056
1448552572008531585,0.607274889946
1448552572109030329,0.60729688406
1448552572214039083,0.607253432274
1448552572314264132,0.607242405415
1448552572423265363,0.607263565063
1448552572608270242,0.607264041901
1448552572707747764,0.607265770435
1448552572813294821,0.607274830341
1448552572913648095,0.607264459133
1448552573015349275,0.607265412807
1448552573112077750,0.607245862484
1448552573213840217,0.607259809971
1448552573312397734,0.607266008854
1448552573411222049,0.607251048088
1448552573507348571,0.607266783714
1448552573607500889,0.607218384743
1448552573707815073,0.60724824667
1448552573815767004,0.607223689556
1448552573907737565,0.607256174088
1448552574007497902,0.607282400131
1448552574108035767,0.60728520155
1448552574207517449,0.607288777828
1448552574307723907,0.607277214527
1448552574407512951,0.607334196568
1448552574507887003,0.607327163219
1448552574607721024,0.607352554798
1448552574707449736,0.607311487198
1448552574807492657,0.607303082943
1448552574907593176,0.607351005077
1448552575008056817,0.607356965542
1448552575107450908,0.607340157032
1448552575207687943,0.607342123985
1448552575308041343,0.607317209244
1448552575407985576,0.607327818871
1448552575507978244,0.607303798199
1448552575607518925,0.607345938683
1448552575707552161,0.607359528542
1448552575823613040,0.607361972332
1448552575977873140,0.607348024845
1448552576076390267,0.60730522871
1448552576175037746,0.607318341732
1448552576275947517,0.60733294487
1448552576377105654,0.607320308685
1448552576478081262,0.607323527336
1448552576586913979,0.607328355312
1448552576778216581,0.607321619987
1448552576886464652,0.607336223125
1448552577085811916,0.60728853941
1448552577181644214,0.607295930386
1448552577306169486,0.607266902924
1448552577407536142,0.607288002968
1448552577579316179,0.607296407223
1448552577680570211,0.607294797897
1448552577778395811,0.607303917408
1448552577876693389,0.607311248779
1448552577978225562,0.607267022133
1448552578076081202,0.607301950455
1448552578176137277,0.607325553894
1448552578280160010,0.607337832451
1448552578392884913,0.607294797897
