%time,field.data
1448552785709675597,5.9866833908e-06
1448552785808341722,6.01580813964e-06
1448552785909188472,6.2629706008e-06
1448552786014506195,6.39151539872e-06
1448552786181134072,6.17423393123e-06
1448552786313179587,6.13111160419e-06
1448552786479111245,6.02840282227e-06
1448552786612364206,5.76014235776e-06
1448552786713625642,5.97108373768e-06
1448552786812654292,5.74363912165e-06
1448552786913362481,5.94174707658e-06
1448552787012763708,5.68334371565e-06
1448552787112293353,6.29913029115e-06
1448552787207931237,6.12421172264e-06
1448552787308455272,5.9217954913e-06
1448552787410228529,6.127281722e-06
1448552787507707188,5.78448953092e-06
1448552787607993458,6.01163083047e-06
1448552787707620552,5.87654449191e-06
1448552787807912937,5.9178214542e-06
1448552787907732931,5.71001646676e-06
1448552788007979465,6.00485918767e-06
1448552788108106126,5.9694234551e-06
1448552788208024140,5.9973858697e-06
1448552788308189114,5.99716167926e-06
1448552788408273449,6.2876379161e-06
1448552788509074091,6.15263934378e-06
1448552788612218391,5.96601194047e-06
1448552788708195715,6.28486577625e-06
1448552788808074696,6.05595414527e-06
1448552788908071085,6.04106026003e-06
1448552789007773375,6.08003529123e-06
1448552789107919147,5.9365420384e-06
1448552789208062954,6.2814415287e-06
1448552789308360600,6.19820048087e-06
1448552789408658649,6.37978200757e-06
1448552789507726617,6.03004491495e-06
1448552789607996914,5.86808755543e-06
1448552789708127692,6.07881111137e-06
1448552789807782702,5.8961331888e-06
1448552789908081454,6.41631095277e-06
1448552790007631437,6.00825796937e-06
1448552790107699251,6.0843672145e-06
1448552790209141133,6.01983401793e-06
1448552790316628175,6.31686452834e-06
1448552790408092736,6.40625376036e-06
1448552790578747728,6.46177568342e-06
1448552790678950095,6.16352508587e-06
1448552790803902059,6.30442900729e-06
1448552790908584103,5.8861087382e-06
1448552791078298643,6.1194978116e-06
1448552791177600961,5.99267650614e-06
1448552791279546265,6.23553842161e-06
1448552791371640545,5.97361486143e-06
1448552791473458539,5.93981440034e-06
1448552791587248238,6.06070034337e-06
1448552791676603910,6.37175298834e-06
1448552791781320379,6.2764975155e-06
1448552791872497264,6.00335943091e-06
1448552791980349597,5.78971094001e-06
1448552792079884028,6.06808771408e-06
1448552792175253866,6.08651316725e-06
1448552792290272396,5.9582484937e-06
1448552792408044078,6.27997496849e-06
1448552792513834104,6.06666526437e-06
1448552792608055975,6.44512692816e-06
1448552792712672382,6.26924338576e-06
1448552792812533850,5.92073911321e-06
1448552792912946834,6.22099742031e-06
1448552793018928658,6.39780728307e-06
1448552793108031741,6.20590390099e-06
1448552793208149663,5.92190099269e-06
1448552793314938693,6.22700463282e-06
1448552793414223270,6.22278957962e-06
1448552793512265377,6.12771600572e-06
1448552793612045361,6.13409929429e-06
1448552793711889398,6.65191237204e-06
1448552793811647708,5.94270204601e-06
1448552793913619048,6.05398781772e-06
1448552794011944125,6.32848241366e-06
1448552794107740321,6.05921604802e-06
1448552794212108848,6.09648168393e-06
1448552794311298355,6.07212223258e-06
1448552794411285698,6.23268851996e-06
1448552794519869005,6.1611935962e-06
1448552794607933724,6.3497273004e-06
1448552794707709602,6.31071952739e-06
1448552794808318054,6.7433197728e-06
1448552794908163070,6.12153826296e-06
1448552795007711334,6.52608878227e-06
1448552795109044712,6.02942509431e-06
1448552795208014297,6.15827957517e-06
1448552795307857922,6.43490557195e-06
1448552795407785071,6.33051922705e-06
1448552795508100272,6.16663555775e-06
1448552795608179127,6.18950844e-06
1448552795708366024,6.49641378914e-06
1448552795807859592,5.83786641073e-06
1448552795908041046,5.99220993536e-06
1448552796007910715,6.20254877504e-06
1448552796109598641,6.17519572188e-06
1448552796209050094,6.26678775006e-06
1448552796308136829,6.10673396295e-06
1448552796407894595,6.07865194979e-06
1448552796509083778,6.12102712694e-06
1448552796609512867,6.00135945206e-06
1448552796710051154,6.39030668026e-06
1448552796808207331,6.15024919171e-06
1448552796908624334,6.27651252216e-06
1448552797008440371,6.13086331214e-06
1448552797109328248,6.1963060034e-06
1448552797208308154,6.333188594e-06
1448552797308864949,6.27111330687e-06
1448552797408925719,6.01897545494e-06
