%time,field.data
1448553143394443476,1.79545533657
1448553143490610259,1.79573917389
1448553143598236407,1.79556274414
1448553143695894900,1.79568111897
1448553143794152925,1.79577589035
1448553143888841369,1.79570674896
1448553143985561886,1.79566586018
1448553144089837308,1.79579341412
1448553144186108773,1.79589605331
1448553144286720404,1.79597997665
1448553144379117450,1.79574203491
1448553144487422014,1.79571461678
1448553144588916978,1.79582977295
1448553144687118397,1.79590988159
1448553144793976358,1.79578983784
1448553144891340542,1.79577875137
1448553144980821884,1.79573595524
1448553145098881678,1.79578924179
1448553145187368208,1.79573786259
1448553145280196877,1.79573297501
1448553145393034406,1.79565739632
1448553145498364095,1.79558300972
1448553145582888495,1.79564869404
1448553145692463439,1.79549062252
1448553145777012244,1.79541182518
1448553145887829373,1.79523897171
1448553145975629854,1.79537200928
1448553146083488696,1.79524815083
1448553146181707583,1.79522144794
1448553146279406142,1.79519748688
1448553146379129804,1.79511928558
1448553146485559228,1.7952696085
1448553146586215396,1.79526937008
1448553146686122235,1.79523634911
1448553146787517013,1.79531526566
1448553146887836512,1.79539370537
1448553146990858763,1.79536378384
1448553147093175876,1.79547739029
1448553147189239159,1.7954788208
1448553147291042022,1.79534566402
1448553147385935580,1.79531574249
1448553147488306307,1.79546177387
1448553147591136128,1.79558897018
1448553147684057044,1.79549312592
1448553147787684269,1.79570829868
1448553147889572556,1.79584896564
1448553147983129981,1.79588985443
1448553148092140161,1.79568433762
1448553148189619943,1.79584765434
1448553148293446022,1.79600739479
1448553148395473828,1.79587233067
1448553148477236342,1.79589772224
1448553148583262415,1.79582858086
1448553148684254789,1.79596889019
1448553148880830289,1.79599440098
1448553148982180098,1.79598402977
1448553149110405775,1.79601621628
1448553149209351052,1.79599869251
1448553149309423063,1.79593002796
1448553149409819874,1.7960036993
1448553149509597830,1.79602491856
1448553149610011589,1.79604101181
1448553149708070038,1.79584169388
1448553149889436073,1.79591155052
1448553149985417374,1.7957919836
1448553150091195138,1.79590344429
1448553150188446468,1.795825243
1448553150283756432,1.79582750797
1448553150405988494,1.7957829237
1448553150483956268,1.79572629929
1448553150591205089,1.79564428329
1448553150708351282,1.79576051235
1448553150883475771,1.79555654526
1448553150998696359,1.79550004005
1448553151094204132,1.7955186367
1448553151187041519,1.79543423653
1448553151287623125,1.79531693459
1448553151390263525,1.79524338245
1448553151508571931,1.7952849865
1448553151674462233,1.79527318478
1448553151787729555,1.79537081718
1448553151907901098,1.79532301426
1448553152008393878,1.79530513287
1448553152108395780,1.79531550407
1448553152207909921,1.79516363144
1448553152308302265,1.795109272
1448553152408423014,1.79530477524
1448553152515301658,1.79524755478
1448553152689999710,1.79531300068
1448553152808081961,1.79534220695
1448553152908156988,1.79540967941
1448553153013320395,1.79540872574
1448553153184843025,1.79545140266
1448553153308481241,1.79557478428
1448553153408090901,1.79575967789
1448553153508624169,1.79564452171
1448553153608494648,1.79578280449
1448553153708035582,1.79573512077
1448553153808519130,1.79579496384
1448553153907844198,1.79570114613
1448553154008127205,1.79585433006
1448553154108353443,1.79588901997
1448553154218856938,1.79590952396
1448553154322213241,1.79587650299
1448553154407920151,1.79579234123
1448553154508151358,1.79584598541
1448553154607846150,1.79575884342
1448553154708436348,1.79584777355
1448553154809456842,1.79599153996
1448553154908311191,1.79575896263
1448553155008071349,1.79581940174
1448553155108159770,1.79605793953
1448553155207950035,1.79599654675
1448553155308658961,1.79581797123
1448553155408082497,1.79603338242
1448553155508028959,1.79585587978
1448553155608728071,1.79595553875
1448553155719131531,1.79585170746
1448553155813340342,1.79569137096
1448553155978647483,1.79540288448
1448553156108329307,1.7955622673
1448553156208954370,1.79562747478
