%time,field.data
1448553196421234754,1.98940765858
1448553196520974514,1.98923492432
1448553196615023108,1.98953175545
1448553196715885058,1.98936796188
1448553196813533107,1.98934829235
1448553196912413405,1.98946154118
1448553197014182724,1.98910963535
1448553197113342974,1.98949217796
1448553197214677281,1.98909747601
1448553197315682137,1.98946154118
1448553197419845644,1.98891866207
1448553197536163116,1.98922693729
1448553197614774611,1.98882746696
1448553197713619559,1.98844766617
1448553197812091326,1.9888228178
1448553197912682740,1.98884999752
1448553198016156848,1.98926639557
1448553198112446024,1.9889549017
1448553198207465517,1.98921632767
1448553198307911147,1.98915421963
1448553198414108661,1.98885679245
1448553198508543786,1.98907184601
1448553198607786148,1.9895042181
1448553198707463084,1.9892321825
1448553198807900396,1.98921024799
1448553198917613088,1.98976898193
1448553199007954843,1.98904919624
1448553199107850087,1.98920834064
1448553199207728340,1.98931324482
1448553199307497384,1.98931336403
1448553199407704427,1.98957562447
1448553199508071253,1.98901677132
1448553199608045932,1.98944306374
1448553199708453028,1.98946988583
1448553199808663951,1.98934209347
1448553199908666233,1.98964905739
1448553200008387976,1.99006795883
1448553200109006906,1.9893399477
1448553200209800679,1.98943996429
1448553200308630975,1.98953795433
1448553200408892493,1.98969304562
1448553200509513360,1.98980295658
1448553200614384284,1.98937511444
1448553200709493698,1.98987948895
1448553200809080544,1.98962724209
1448553200909503366,1.98954927921
1448553201008347875,1.99021208286
1448553201109131498,1.98989963531
1448553201208155967,1.98956918716
1448553201308269950,1.98915195465
1448553201408661015,1.98942410946
1448553201518080069,1.98948168755
1448553201622214169,1.98974263668
1448553201725951510,1.98996913433
1448553201813692003,1.98953032494
1448553201908105704,1.98984158039
1448553202015777187,1.98947632313
1448553202111791960,1.98954129219
1448553202287017030,1.98916625977
1448553202382736133,1.98903560638
1448553202481275930,1.98883616924
1448553202596368449,1.98869633675
1448553202674125885,1.98882198334
1448553202783032290,1.9890512228
1448553202880455589,1.9889395237
1448553202981913838,1.9892295599
1448553203078142014,1.98901486397
1448553203184669833,1.98944962025
1448553203280822715,1.98899400234
1448553203381041017,1.98870706558
1448553203481181948,1.98909962177
1448553203605309858,1.98887836933
1448553203713839877,1.98933529854
1448553203813249985,1.98913967609
1448553203915832589,1.98903107643
1448553204013561764,1.9886610508
1448553204115322359,1.98919630051
1448553204212712305,1.98884737492
1448553204312004135,1.98934221268
1448553204413052240,1.98878026009
1448553204513527983,1.98874425888
1448553204613673670,1.9895516634
1448553204716836770,1.98906886578
1448553204818115135,1.98887813091
1448553204916912370,1.98899722099
1448553205016465540,1.98906326294
1448553205114383700,1.98942410946
1448553205212767069,1.98906481266
1448553205313723270,1.98917770386
1448553205412141542,1.98953747749
1448553205512445319,1.98932695389
1448553205607700778,1.98954164982
1448553205716005825,1.9897069931
1448553205819524586,1.98927545547
1448553205916356181,1.98946368694
1448553206008028503,1.98926258087
1448553206108007792,1.98945724964
1448553206208709265,1.98966479301
1448553206308148185,1.98963475227
1448553206484115455,1.98967599869
1448553206582096126,1.98950481415
1448553206684990660,1.98976671696
1448553206785522778,1.989772439
1448553206891880027,1.98940265179
1448553206978179343,1.98979687691
1448553207083757959,1.98971569538
1448553207180050081,1.98987436295
1448553207285641241,1.98974347115
1448553207382217902,1.99032688141
1448553207485383136,1.98997879028
1448553207584104210,1.98979735374
1448553207676567675,1.98941349983
1448553207784012790,1.98965108395
1448553207883139292,1.99064075947
1448553207981387793,1.99050343037
1448553208112865120,1.98988115788
1448553208207732114,1.99020159245
1448553208307817402,1.99007236958
1448553208480994188,1.9904538393
1448553208586651152,1.99027490616
1448553208683949213,1.99011182785
1448553208798432571,1.990062356
1448553208892371561,1.98970019817
1448553208989275830,1.99019062519
1448553209082735718,1.99022066593
1448553209189734329,1.98994481564
1448553209290780465,1.9898327589
1448553209384042889,1.99020051956
1448553209482888690,1.98990464211
1448553209580426476,1.98960590363
1448553209679388853,1.9898788929
1448553209781103776,1.99002718925
1448553209878193885,1.9899944067
1448553210007843719,1.98933720589
1448553210109119006,1.9897030592
1448553210209485509,1.98957121372
1448553210309331668,1.98919022083
1448553210408765178,1.98981463909
1448553210512307426,1.9894323349
1448553210611338881,1.98958861828
1448553210710924583,1.98941254616
1448553210807786376,1.98938441277
1448553210913155191,1.98942828178
1448553211080530290,1.98940968513
1448553211210440063,1.98924100399
1448553211310002428,1.98901462555
1448553211407703532,1.9893989563
1448553211517150741,1.98934209347
1448553211614942891,1.98922884464
1448553211720346818,1.98966777325
1448553211815711528,1.98900604248
1448553211913929846,1.98965632915
1448553212015308202,1.98952722549
1448553212119784571,1.98923277855
