%time,field.data
1448553196520977522,8.76053454704e-05
1448553196615401442,8.85880508577e-05
1448553196715978019,8.77133279573e-05
1448553196813659500,8.49241769174e-05
1448553196912427375,8.79756189534e-05
1448553197014192654,8.47928240546e-05
1448553197113427388,9.04500921024e-05
1448553197214762048,8.87182250153e-05
1448553197316047699,8.95522316569e-05
1448553197419916477,8.77523125382e-05
1448553197536296411,8.58001076267e-05
1448553197614844453,8.67589042173e-05
1448553197713790131,8.35404134705e-05
1448553197812167038,8.24436647235e-05
1448553197912686216,8.87486967258e-05
1448553198016148159,8.58713901835e-05
1448553198112478243,8.21586436359e-05
1448553198207531563,8.53736855788e-05
1448553198307919158,8.94374898053e-05
1448553198414139694,8.29867858556e-05
1448553198508552760,8.47424453241e-05
1448553198607805984,8.5020037659e-05
1448553198707523891,8.45967297209e-05
1448553198808087586,8.76998601598e-05
1448553198917695232,8.61328080646e-05
1448553199008021251,8.29104028526e-05
1448553199107900676,8.73745666468e-05
1448553199207809541,8.71953961905e-05
1448553199307597882,9.03042091522e-05
1448553199407762672,8.76708436408e-05
1448553199508152714,8.49922507768e-05
1448553199608119026,9.12626637728e-05
1448553199708507940,8.83914690348e-05
1448553199808914093,8.64543908392e-05
1448553199908689817,8.87554851943e-05
1448553200008419681,9.17377619771e-05
1448553200109076381,8.48218769534e-05
1448553200209788711,8.96917481441e-05
1448553200308669335,8.93410760909e-05
1448553200409382538,8.65998663357e-05
1448553200509597744,8.83365282789e-05
1448553200614569851,8.79263243405e-05
1448553200709709196,8.99048318388e-05
1448553200809155553,9.06495770323e-05
1448553200909855742,9.17504730751e-05
1448553201008914228,9.12674440769e-05
1448553201109636982,8.69923605933e-05
1448553201208494607,9.19690501178e-05
1448553201308464844,8.94692348083e-05
1448553201408691724,8.73453027452e-05
1448553201518095494,8.69363357197e-05
1448553201622285246,9.00647137314e-05
1448553201726077913,8.94132826943e-05
1448553201813706860,8.50884025567e-05
1448553201908120930,9.00444356375e-05
1448553202015834072,9.26391949179e-05
1448553202111807299,8.86950001586e-05
1448553202287078893,8.91317249625e-05
1448553202382795249,8.31117795315e-05
1448553202481388914,8.42220251798e-05
1448553202597200600,8.50762662594e-05
1448553202674175483,8.80359439179e-05
1448553202783137236,8.66786576807e-05
1448553202881061495,8.62770539243e-05
1448553202981988076,8.87664646143e-05
1448553203078210089,8.47211558721e-05
1448553203184686865,8.69478972163e-05
1448553203281077773,8.5664956714e-05
1448553203381092923,8.46777111292e-05
1448553203481308416,8.65367619554e-05
1448553203605393559,8.41726214276e-05
1448553203713871840,8.41972941998e-05
1448553203813242282,8.47550254548e-05
1448553203915995486,8.28006668598e-05
1448553204013624143,8.30934295664e-05
1448553204115409518,8.81201558514e-05
1448553204212777270,8.29909113236e-05
1448553204312065435,8.7036183686e-05
1448553204413114706,8.21850771899e-05
1448553204513550724,8.86331763468e-05
1448553204613731230,8.52059602039e-05
1448553204716850556,8.50240321597e-05
1448553204818120824,8.75133191585e-05
1448553204916995042,8.38654959807e-05
1448553205016508928,8.60410582391e-05
1448553205114424259,8.32416772027e-05
1448553205212837897,8.60691870912e-05
1448553205313756323,8.45252943691e-05
1448553205412193775,8.81471059984e-05
1448553205514180020,8.94173208508e-05
1448553205607890143,8.64461617311e-05
1448553205716127516,8.9303131972e-05
1448553205819592575,8.74830293469e-05
1448553205916499249,9.23546831473e-05
1448553206008126220,8.9871144155e-05
1448553206108221005,8.87216301635e-05
1448553206208754430,8.77060301718e-05
1448553206308738568,8.85891058715e-05
1448553206484326969,8.69102877914e-05
1448553206582371471,8.62666129251e-05
1448553206685442187,8.94532931852e-05
1448553206785668232,8.8387656433e-05
1448553206891960853,8.80723018781e-05
1448553206978244672,8.78020073287e-05
1448553207083836027,8.76804624568e-05
1448553207180100607,8.85481058504e-05
1448553207285691674,8.77116763149e-05
1448553207382143088,8.94304030226e-05
1448553207485466562,8.99508449947e-05
1448553207584178878,8.91095041879e-05
1448553207676708024,8.91497547855e-05
1448553207784055231,8.72494492796e-05
1448553207883152094,9.34995041462e-05
1448553207982345354,9.45903448155e-05
1448553208112903647,8.92254465725e-05
1448553208207827275,8.95431367098e-05
1448553208307923610,8.9960063633e-05
1448553208480945150,9.09200171009e-05
1448553208586710042,9.09326699912e-05
1448553208684944691,8.9319953986e-05
1448553208798476130,8.51733566378e-05
1448553208892422825,8.66451009642e-05
1448553208989334902,8.94744589459e-05
1448553209082946641,9.02192405192e-05
1448553209189804180,8.76905032783e-05
1448553209290779625,8.69492214406e-05
1448553209385674586,8.71720985742e-05
1448553209482983655,8.87301503099e-05
1448553209580501564,8.73062526807e-05
1448553209679463424,9.14838165045e-05
1448553209781265390,8.97897625691e-05
1448553209878254945,8.49746647873e-05
1448553210007962985,8.52526572999e-05
1448553210109161232,8.85011759237e-05
1448553210209341783,8.32603691379e-05
1448553210309569014,8.09685298009e-05
1448553210409225002,8.9666180429e-05
1448553210512345677,8.46487673698e-05
1448553210611346502,8.24728340376e-05
1448553210712642503,8.48017880344e-05
1448553210807896792,8.35465907585e-05
1448553210913234022,8.53230885696e-05
1448553211080571127,8.69431896717e-05
1448553211210528139,8.36614854052e-05
1448553211309855023,8.22395522846e-05
1448553211407870246,9.25716667552e-05
1448553211517286422,8.32275254652e-05
1448553211614957243,8.14453669591e-05
1448553211720410791,8.78579885466e-05
1448553211815869344,8.41254804982e-05
1448553211914121489,8.58126004459e-05
1448553212015413222,9.03294494492e-05
1448553212119987384,8.64447792992e-05
1448553212217665000,8.40255670482e-05
1448553212317001735,8.8001077529e-05
1448553212412700775,8.92382886377e-05
1448553212586777898,8.70542426128e-05
1448553212718052234,9.12888499442e-05
1448553212882484414,9.14504926186e-05
1448553212988109602,9.06899949769e-05
1448553213108057552,8.70542862685e-05
1448553213276261323,9.24078340176e-05
1448553213389920688,8.69876530487e-05
1448553213481958341,9.14378397283e-05
1448553213578457982,8.82985914359e-05
1448553213714058586,9.10084927455e-05
1448553213878619402,9.15824130061e-05
1448553213981396571,8.81488158484e-05
1448553214080816212,8.83865577634e-05
1448553214175917400,9.20461388887e-05
1448553214308314575,9.04275657376e-05
1448553214408140743,9.32286420721e-05
1448553214570903961,8.93140895641e-05
1448553214691584179,8.98211437743e-05
1448553214807658393,8.88346112333e-05
1448553214907816131,8.99231818039e-05
1448553215008117418,8.93531323527e-05
1448553215108169963,9.08577931114e-05
1448553215208086857,9.01263119886e-05
1448553215307640967,9.24507621676e-05
1448553215408056781,8.9482855401e-05
1448553215507552444,9.03952022782e-05
1448553215607636725,8.73485259945e-05
1448553215708169657,8.61648804857e-05
1448553215808007913,8.85350600583e-05
1448553215907876155,8.56131373439e-05
1448553216008661939,8.5905798187e-05
1448553216108601438,8.8341832452e-05
1448553216209103599,8.49774951348e-05
1448553216309001752,9.04420521692e-05
1448553216408305758,8.39871645439e-05
1448553216508486624,8.81630548974e-05
1448553216608902995,8.63747263793e-05
1448553216708983979,8.38832856971e-05
1448553216808524937,8.3748716861e-05
1448553216908893301,8.6355888925e-05
1448553217008083564,8.60644940985e-05
1448553217110121730,8.4235718532e-05
1448553217209255913,8.75742844073e-05
1448553217379061704,8.84372857399e-05
1448553217484465718,8.44556561788e-05
