0.802605271339,8.01507496817E-07
0.802650392056,6.673708981E-07
0.802599132061,6.59976365114E-07
0.80255407095,8.17159445887E-07
0.802626132965,7.09504831775E-07
0.802566885948,7.43795169456E-07
0.802542328835,8.39572464884E-07
0.802621901035,6.85952272761E-07
0.802611470222,6.82075040004E-07
0.802558004856,6.94537732215E-07
0.802588403225,7.4907279668E-07
0.802624106407,7.96137555881E-07
0.802615761757,8.36433741824E-07
0.802571177483,8.10141784768E-07
0.80267316103,9.082874044E-07
0.802631676197,7.77668560659E-07
0.802592635155,7.57389727823E-07
0.802630603313,8.52367179505E-07
0.802565395832,8.91433671768E-07
0.802552998066,8.0422580595E-07
0.802623987198,8.79316360169E-07
0.802568495274,7.64321669067E-07
0.802568435669,7.85654719948E-07
0.802559256554,8.79338529103E-07
0.802583694458,8.25326651466E-07
0.802523434162,8.17287741484E-07
0.802565336227,7.55478197334E-07
0.802623391151,9.56449412115E-07
0.802571117878,7.47539502299E-07
0.802491545677,8.26304699331E-07
0.802494287491,8.09510254385E-07
0.802449643612,7.99591589384E-07
0.802437841892,8.71971337801E-07
0.802436351776,8.43556392738E-07
0.802477061749,8.04542878541E-07
0.802389204502,9.31177567054E-07
0.80248183012,8.21481421553E-07
0.80239969492,8.25451195396E-07
0.802446842194,7.41946564631E-07
0.802448749542,8.13025735624E-07
0.802447199821,8.76663989402E-07
0.802522480488,7.13739382263E-07
0.802456200123,8.44031660563E-07
0.802415132523,7.94888990185E-07
0.802505016327,8.08770323601E-07
0.802492499352,7.52403423121E-07
0.802529931068,7.63573495988E-07
0.8024777174,7.03097441601E-07
0.802466452122,7.47317926653E-07
0.802507758141,7.82319602877E-07
0.802507758141,7.22645040696E-07
0.802526772022,7.69770565512E-07
0.802509486675,8.01293936092E-07
0.80255407095,7.43867929032E-07
0.802553713322,8.61714966049E-07
0.802584767342,8.24836604352E-07
0.802611231804,8.19899639737E-07
0.802572727203,8.20288903469E-07
0.8025406003,7.88222962456E-07
0.802601635456,7.66230641602E-07
0.802564024925,8.37256379782E-07
0.80258834362,8.27912174373E-07
0.802539348602,8.45544263939E-07
0.802590548992,7.65939091707E-07
